Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49
3,9,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,10,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,11,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,12,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,13,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,14,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,15,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,16,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,17,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,18,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,19,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,20,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,21,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,22,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,23,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,24,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,25,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,26,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,27,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,28,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,29,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,30,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,31,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,32,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,33,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,34,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,35,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,36,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,37,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,38,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
3,39,13,2,0,13,10,0,0,3,0,5,9,10,10,13,3,4,11,9,14,5,1,3,1,4,10,15,15,1,4,7,11,5,7,14,13,8,2,13,14,7,9,5,11,14,10,0,1,5,9,14
4,0,1,13,15,15,2,9,5,12,3,4,2,12,10,11,14,1,10,11,3,11,1,3,15,7,13,7,1,15,8,0,11,13,1,6,1,3,11,13,2,14,6,9,0,10,15,8,14,15,10,14
4,1,7,13,7,15,2,9,5,12,3,4,2,12,10,11,14,1,10,11,3,12,1,0,7,12,5,1,1,15,8,0,11,13,1,6,1,7,4,13,0,14,6,9,0,5,7,8,14,13,10,14
4,2,7,13,7,3,2,9,9,12,3,4,2,12,10,11,14,1,6,11,3,12,1,0,7,12,5,1,1,15,8,0,11,13,1,6,1,7,4,13,0,11,6,9,15,5,7,14,13,13,14,14
4,3,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,0,7,12,5,1,1,15,8,0,11,13,1,6,1,7,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,4,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,5,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,6,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,7,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,8,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,9,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,10,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,11,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,12,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,13,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,14,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,15,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,16,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,17,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,18,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,19,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,20,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,21,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,22,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,23,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,24,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,25,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,26,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,27,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,28,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,29,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,30,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,31,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,32,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,33,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,34,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,35,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,36,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,37,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,38,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
4,39,7,13,7,3,2,9,9,12,3,4,2,12,10,3,14,1,6,11,3,12,1,11,7,12,5,1,13,15,8,0,11,13,1,6,1,5,4,13,0,11,6,9,0,5,7,14,13,13,14,14
